Rule_name,Group,Rule_category,Type,Origin,Rule_enabled,Response,Creation_date,Modification_date,Rule_ID,uuid
[AP-EX-CSI] - Execution via CL_Mutexverifiers.ps1 has been detected,"Windows - Casos, Powershell, ALL, Randstad, San Cristobal, Techint, #01 - Clientes",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-10-19T19:51:52.227Z,2021-10-19T20:11:38.792Z,146970,10eceb07-5b56-409f-a1b2-c5346708162e
"UBA : User Accessing Risky IP, Anonymization",User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2021-10-21T19:24:15.234Z,2021-10-21T19:24:15.234Z,146972,a3af7773-149b-453b-8dcb-b1276301a2f7
"UBA : User Accessing Risky IP, Botnet",User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2021-10-21T19:24:22.547Z,2021-10-21T19:24:22.547Z,146973,f755d764-7163-44fe-b309-cbbaf7504805
"UBA : User Accessing Risky IP, Dynamic",User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2021-10-21T19:24:23.744Z,2021-10-21T19:24:23.744Z,146974,d1aaba23-6615-4bfc-ac9b-02be6d8bc8e4
"UBA : User Accessing Risky IP, Malware",User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2021-10-21T19:24:24.291Z,2021-10-21T19:24:24.291Z,146975,d1079ea1-f578-430b-933e-d7efc47c3af8
"UBA : User Accessing Risky IP, Spam",User Behavior Analytics,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2021-10-21T19:24:27.096Z,2021-10-21T19:24:27.096Z,146976,1e557684-8dff-4aa1-8912-b4beb42eb450
[CU-SU] A user account was enabled - Supervielle Reporte,"Produccion, Casos Reportes Automatizados, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-10-25T13:20:28.091Z,2021-10-25T13:23:10.796Z,146977,e285319b-0a7e-42dc-a447-41aa1a809a54
[AN-NET-FVS] Forcepoint V - Access Denied to Bot Network,"Botnet, Suspicious, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-10-26T13:46:26.424Z,2022-02-09T15:58:03.445Z,146978,55dd9169-7643-4cd2-8719-1bae8b4881fb
[AN-NET-FVS] - Access Denied to Advanced Malware Payloads,"Malware, Suspicious, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-10-26T14:08:18.744Z,2022-02-09T15:58:55.769Z,146980,3b3d44f7-7638-490a-b3c5-41b0e61d1e3c
[AN-NET-FVS] Forcepoint V - Access Denied to a Command and Control,"Suspicious, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-10-26T14:33:41.640Z,2022-02-09T15:58:03.756Z,146981,61e7ad9c-cdf6-49a1-aa1f-c1152c60cdef
[AN-NET-FVS] Forcepoint V - Access Denied to Spyware,"Suspicious, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-10-26T15:12:58.380Z,2022-02-09T15:58:04.711Z,146982,6409ae1c-14dc-4a59-b5da-782d3fca4f50
[AP-BRF-F5] F5 VPN Multiple Failed Pre-Auth,"Authentication, Suspicious, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-10-26T16:18:08.560Z,2021-11-01T21:11:51.967Z,146983,deee6ddc-0bfd-40c5-bac7-cabfedb5ff6b
[AP-EX-CSI] PowerShell Remoting has been detected,"Produccion, Windows - Casos, Powershell, Arcor, San Cristobal, Techint, #01 - Clientes",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-10-26T18:37:11.274Z,2021-10-26T18:38:44.833Z,147019,5696b76a-940a-4d11-8eca-2e3b43066bcd
[AN-AUT] Cisco ISE Multiple login failures from the same username OLD,"Produccion, Tenaris",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-10-26T19:34:10.049Z,2022-01-28T17:14:14.031Z,147020,5f89d41f-aa6b-4a0c-a7d4-075f8fca94dd
[TEST] [AN-AUT] Windows Multiple Login failures to an ADMIN account with wrong password v2 NOV-21,"Testing, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-01T22:15:33.661Z,2021-12-29T17:45:38.958Z,147022,ee35a40b-5f01-4a0e-8f02-f29bc975cfb9
[TEST] [AN-AUT] Windows Login Failed to a disabled account,"Testing, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-01T22:48:47.135Z,2021-12-06T16:45:35.111Z,147025,54138e5d-ef9b-4533-9cf5-4da5ae21cbe9
[EDR-AP-DE] Potential Detection Evasion,"Suspicious, Produccion",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-02T19:18:35.939Z,2022-03-02T19:34:07.022Z,147026,127eb9cd-e87a-4ec9-afbb-06794280ee0a
[EDR-AP-KM] Known Malware has been detected,"Malware, Produccion",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-02T19:53:03.602Z,2021-11-02T19:53:03.601Z,147027,e188a689-6cd6-437c-b903-b15a8316ce65
[EDR-AP-BH] Blocked Hash has been detected,"Malware, Suspicious, Produccion",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-02T20:09:53.724Z,2021-11-02T20:09:53.724Z,147028,4a428d9f-e8fe-4c4f-8e24-4e05c4e16b8a
[EDR-AP-IM]  Suspicious Data Deletion has been detected,Produccion,Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-02T20:24:14.176Z,2022-03-09T00:37:11.419Z,147029,1855c7ec-13f3-47a2-9171-596c07b9ec13
[EDR-AP-IA] Potential Drive by Download has been detected,"Malware, Produccion",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-02T20:36:39.841Z,2022-03-02T19:29:16.782Z,147030,28220a26-3767-43df-bc1b-6a7c5ce03086
[IIS-PE-SSC] WebShell Keywords has been detected,"Produccion, Randstad",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-03T13:42:26.179Z,2021-11-03T13:42:26.177Z,147070,5df71448-eba2-457c-bf63-57c0d6ef2ba2
[CU-SC] Too many mails sent in 15 minutes - Auto,"San Cristobal, Office 365",Anomaly Detection Rule,THRESHOLD,USER,true,"Dispatch New Event, Email to navarroj@sancristobal.com.ar,stolarowac@sancristobal.com.ar,RovitoJ@sancristobal.com.ar,OcanaH@sancristobal.com.ar,soc@base4sec.com,alertas_soc@sancristobal.com.ar",2021-11-03T22:24:47.709Z,2021-11-03T22:24:47.708Z,147072,cecccdbc-eada-463c-b482-f65e7fd326b9
[AP-EX-CSI] Use of BITS Jobs has been detected,"Windows - Casos, Powershell, Arcor, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-09T18:42:55.050Z,2021-11-09T18:47:56.383Z,147119,d2792e90-f498-4b37-8328-79c1b8e05424
[AN-NET-IOS] Cisco IOS - Multiple failed authentications,"Anomaly, Suspicious, Produccion, Cisco IOS, Pluspetrol, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-09T23:05:12.809Z,2022-02-09T15:54:37.459Z,147169,c508185c-0be4-4aa9-8f1f-635d3eba5e27
[AN-NET-IOS] Cisco IOS - Multiple Failed Logins (Webserver),"Anomaly, Suspicious, Produccion, Cisco IOS, Pluspetrol, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-09T23:16:30.271Z,2022-02-09T15:54:38.148Z,147170,dbc2a5d0-ecf2-407b-b602-263aef9c87bd
[AN-NET-IOS] Cisco IOS - Successful Login after Multiple Failed Logins,"Anomaly, Produccion, Cisco IOS, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-10T00:22:10.020Z,2022-02-09T15:55:23.755Z,147175,6b6d82b8-149c-41d5-ae2d-a5fcb516de89
[AP-BRF-NX] Cisco Nexus Brute Force has been detected,"Suspicious, Produccion",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-12T20:45:39.319Z,2021-11-15T14:34:05.852Z,147180,0ff74456-f45a-4f05-9aa4-6d7f40f5a65d
BB:FP: VPN Access from Prohibited Location San Cristobal,,Custom Rule,EVENT,USER,true,,2021-11-12T20:52:43.922Z,2021-12-22T17:59:03.126Z,147181,82bb8094-efb7-4ff2-b4c9-b88c80e17468
[AP-BRF-NX] Cisco Nexus Multiple Pam Authentication Failure,"Suspicious, Produccion",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-12T20:54:58.387Z,2021-11-15T14:34:09.457Z,147182,32eb94b6-d330-4e0f-98df-9ece2d9a7a3d
[AP-BRF-CAT] Potential Cisco Catalyst Admin Brute Force has been detected,"Suspicious, Produccion, Pluspetrol",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-15T14:23:15.909Z,2021-11-15T14:23:15.908Z,147185,7b6321d1-5356-49d9-812f-d40d7ba8542d
[AP-EX-RAD] Radware Potential Activex Exploit has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T01:05:03.717Z,2021-11-23T17:13:14.315Z,147193,6b3da5cb-4648-497c-87a7-e213d57296a2
[AP-EX-RAD] Radware remote code execution has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T01:51:48.077Z,2022-02-09T15:56:33.765Z,147194,2267c6e9-b4e4-4e83-85d6-be7b1dbc2fe7
[AP-EX-RAD] Radware potential Buffer Overflow has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T02:14:01.490Z,2021-11-23T17:13:15.647Z,147195,f803ba09-2ee9-4724-bacc-d14472d602bd
[AP-DOS-RAD] TCP DoS attack has been detected,"D\DoS, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-23T02:20:04.651Z,2021-11-23T02:20:04.650Z,147196,3256d107-1a2e-4cd9-a74b-af1f61b6d331
[AP-SPY-RAD] Radware Potential Spyware has been detected,"Malware, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T12:36:09.632Z,2021-11-23T17:13:15.980Z,147197,852bd636-d290-4413-98fa-6d9d9577d915
[AP-EX-RAD] Radware Potential Worm Infection has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T13:07:57.791Z,2022-02-09T15:56:37.209Z,147198,7a7af92f-3aa5-4c35-835c-31065230426e
[AP-EX-RAD] Radware Potential Format String Vulnerability has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T13:33:05.824Z,2021-11-23T17:13:25.111Z,147199,7bccc12b-7725-45b1-9653-ccec03e01af2
[AP-DOS-RAD] Radware Potential TCP Flood has been detected,"D\DoS, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T13:53:25.160Z,2021-11-23T17:13:51.828Z,147200,fe8a6a70-5fd4-432d-bebe-c09d278cd48a
[AP-DOS-RAD] Radware potential Synack Flood has been detected,"D\DoS, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T14:20:43.305Z,2021-11-23T17:13:52.455Z,147201,71bb6e49-11d7-44be-91ce-93f58c716267
[AP-MAL-RAD] Radware Possible Trojan has been detected,"Malware, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T14:38:05.040Z,2022-02-09T15:56:38.873Z,147202,ea0112ca-354c-4025-abe8-d6b8023bf79c
[AP-EX-RAD] Radware Browser exploit has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T14:48:00.849Z,2022-02-09T15:56:39.766Z,147203,760a3696-c275-40aa-849d-0096b1734fcc
[AP-EX-RAD] Radware Potential Exploit has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T14:52:24.383Z,2021-11-23T17:13:55.514Z,147204,b95e7f66-39ee-418d-a011-d360c3257ab0
[AP-EX-RAD] Radware database exploit has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T14:56:14.228Z,2021-11-23T17:14:26.012Z,147205,e395a25d-0fe6-4959-8260-e463afea553a
[AP-EX-RAD] Radware Windows exploit has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T15:12:16.316Z,2022-02-09T15:56:40.850Z,147206,3e37901a-ced3-4538-bbf2-5d524242f975
[AP-EX-RAD] Radware SQL Injection has been detected,"Exploit, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T15:16:41.211Z,2021-11-23T17:13:52.934Z,147207,3a142e82-ea22-4bc2-80f7-eca6c6aa66d1
[AP-DOS-RAD] Radware Potential DoS has been detected,"D\DoS, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T15:21:31.973Z,2022-02-09T15:56:43.406Z,147208,5712063b-490a-4a3d-8d01-4b38fcdac6b0
[AP-DOS-RAD] Radware Potential DNS DoS has been detected,"D\DoS, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T15:27:20.278Z,2021-11-23T17:16:33.968Z,147209,1d5c66ad-b6da-4c24-9946-40bed9152f50
[AP-DOS-RAD] Radware Potential UDP DoS has been detected,"D\DoS, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T15:36:26.239Z,2021-11-23T17:16:35.049Z,147210,d22dbfa3-0d34-4f75-a70f-ac74328a269b
[AP-DOS-RAD] Radware Potential ICMP DoS has been detected,"D\DoS, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T16:59:32.909Z,2021-11-23T17:16:35.815Z,147211,fc5657fe-b91c-49e3-9685-fe4a855e5094
[AP-DOS-RAD] Radware Possible Syn Flood has been detected,"D\DoS, Superveille",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T17:24:27.442Z,2021-11-23T17:24:27.442Z,147212,1a0695aa-cd39-4603-b194-5114692a82d4
[AP-EX-CSI] Possible Profile Persistence has been detected,"Windows - Casos, Powershell, Arcor, Randstad, Superveille, Techint, #01 - Clientes",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T18:36:04.907Z,2021-11-24T21:19:17.167Z,147213,4c0d018a-34b4-4082-a604-accfecd35003
[AP-EX-CSI] Interaction with Startup Folder has been detected,"Windows - Casos, Powershell, Arcor, Randstad, Superveille, Techint, #01 - Clientes",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-23T19:00:03.914Z,2022-02-24T15:04:23.304Z,147214,dda02f01-fd7b-4c39-be3d-9b6bd0af9f81
[CU-SU] Azure Security Center Alert Trigger,Superveille,Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-25T15:05:53.629Z,2021-11-25T15:16:01.708Z,147216,5f7bf8bb-28d8-4670-8292-3681ac8b6858
[CU-SU] [AP-MAL-XDR] Trend Micro Vision One XDR Alert Trigger,"Malware, Superveille",Custom Rule,EVENT,USER,true,"Email to Seg.Inf.Monitoreoyrespuestaaincidentes@supervielle.com.ar, fcava@base4sec.com",2021-11-25T18:32:16.175Z,2021-12-16T19:55:10.668Z,147217,b3e2befa-051f-46b0-9cc3-12ff8aea06dd
[AN-NET] Radius Request for VIP User from Prohibited Location,"Produccion, Radius, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-11-30T14:54:16.233Z,2022-02-10T13:34:35.686Z,147219,84a3d458-4d54-40f0-b908-2c4c3996eb81
[AP-EX-CSI] Use of WinApi functions has been detected,"Windows - Casos, Powershell, Arcor, Randstad, Superveille, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-11-30T18:33:55.809Z,2022-02-24T15:04:21.817Z,147220,1eace2fd-cd77-4a9e-8521-7230b924d809
[TEST] [TI-TA] Multiple connection to the same IOC from single Source IP,"Testing, Threat Intelligence, MISP",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-12-01T21:07:53.445Z,2022-02-15T17:20:04.026Z,147221,6f3d21c1-1017-4327-80c8-e2a8c5f4ebf3
[CU-PL][CO-PV-END] User Account created or deleted - Pluspetrol Reporte,Pluspetrol,Custom Rule,EVENT,USER,true,Dispatch New Event,2021-12-03T13:34:40.841Z,2021-12-03T13:57:05.063Z,147222,c1210a05-2bb8-4987-80a3-119fb6c5f011
[AN-AUT] Windows Multiple Login failures to an ADMIN account with wrong password,"Tenaris, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-12-03T17:03:17.417Z,2022-03-25T19:00:03.989Z,147225,7475e8a9-ec86-4ce3-aa95-25c1691aa882
[AN-AUT] Windows Login Failed to a disabled account - Techint Reporte,,Custom Rule,EVENT,USER,true,Dispatch New Event,2021-12-03T17:39:32.122Z,2021-12-03T17:39:32.121Z,147228,5a185ace-b3ec-4dea-a545-938bef7f3cec
[AN-NET-IOS] Cisco IOS - Connection to device outside working hours has been detected,"Produccion, Cisco IOS, Pluspetrol",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-12-06T16:26:37.369Z,2022-02-09T15:55:25.773Z,147231,3c2ba1f0-7c0f-437d-839f-094df76c5b36
[TI-TA] Multiple successful connections to Mining URL or Domain/Hostname IOC from same source IP,"Cryptocurrency Mining, Threats, Produccion, ALL",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-12-06T20:00:48.203Z,2022-03-10T18:08:04.607Z,147233,09f9a624-1d41-4c07-b3b6-f27a437331f3
[CU-SU] [CO-PV-END] A member was added or removed from Administración VPN Group,Superveille,Custom Rule,EVENT,USER,true,"Email to Seg.Inf.Monitoreoyrespuestaaincidentes@supervielle.com.ar, dpedreira@base4sec.com",2021-12-07T13:40:03.207Z,2022-01-12T20:34:19.396Z,147238,5dac163b-9251-47ac-91d9-aa7a3918c1bb
[CU-SU] [CO-PV-END] Unauthorized Change in MNGFL - ManageFile Group,Superveille,Custom Rule,EVENT,USER,false,Dispatch New Event,2021-12-07T13:40:04.362Z,2021-12-07T13:58:02.971Z,147239,25d62dcf-a9ab-403a-bb30-9b11bb3c472f
[CU-SU] [CO-PV-END] A member was added or removed from MNGFL - ManageFile Group,Superveille,Custom Rule,EVENT,USER,true,,2021-12-07T13:40:04.367Z,2022-03-11T16:07:52.870Z,147240,0bac5db6-ebdf-4fea-b56d-8012438e0015
[CU-SU] [CO-PV-END] Unauthorized Change in Administración VPN Group,Superveille,Custom Rule,EVENT,USER,false,Dispatch New Event,2021-12-07T13:40:04.399Z,2021-12-07T14:03:48.748Z,147241,72273683-ea3d-457a-9bc9-76c70614d517
[CU-SU] [CO-PV-END] A member was added or removed from XNET – Recaudaciones Group,Superveille,Custom Rule,EVENT,USER,true,,2021-12-07T13:40:04.421Z,2022-03-11T16:09:23.041Z,147242,f220d156-04d9-4307-addb-7a75127d25b5
[CU-SU] [CO-PV-END] Unauthorized Change in XNET – Recaudaciones Group,Superveille,Custom Rule,EVENT,USER,false,Dispatch New Event,2021-12-07T13:40:04.424Z,2021-12-07T14:04:44.511Z,147243,8686fb60-d351-4776-a528-a28a981d3222
[AP-EX-CSI] Windows Crypto Mining Indicators has been detected,"Produccion, Tenaris, Windows - Casos, Arcor, Fravega, Pluspetrol, Randstad, San Cristobal, Superveille, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-12-07T19:17:58.313Z,2022-02-24T15:04:16.660Z,147244,f6b9cdd8-8845-4616-8c47-b9c4abec0048
BB: 5 hits in 1 hour #all,,Custom Rule,EVENT,USER,false,,2021-12-10T20:35:06.785Z,2021-12-10T20:36:33.142Z,147256,b01de00b-985c-4229-a28a-7c995ac00a05
[AP-IA-EPBA] Log4j Vulnerability Exploit attempt detected,"Exploit, Pluspetrol, Randstad, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-12-13T17:07:23.056Z,2022-01-20T19:38:31.140Z,147260,e20c719f-0491-4583-a2b0-79541fbec18d
[TI-TA] Multiple successful connections from the same Campaign IP IOC,"Testing, Threat Intelligence, Tenaris, MISP, ALL, Fravega, Randstad, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-12-23T19:42:47.791Z,2022-01-27T13:35:19.619Z,147270,08e4c7a1-639d-4131-adb6-674d0ac4f8dd
[AP-EX-CSI] Potential CobaltStrike Load by Rundll32 has been detected,"Tenaris, Windows - Casos, Arcor, Fravega, Pluspetrol, Randstad, San Cristobal, Superveille, Techint, #01 - Clientes",Custom Rule,EVENT,USER,false,Dispatch New Event,2021-12-28T19:03:29.963Z,2022-02-24T16:23:19.060Z,147319,542e9cb4-304d-4a69-bc22-d8da02e53490
[AN-AUT] [CU-AR] Successful login to privileged account from forbidden source,"Windows - Casos, Windows Login, Arcor",Custom Rule,EVENT,USER,true,Dispatch New Event,2021-12-29T18:16:46.530Z,2022-01-19T13:25:30.020Z,147320,526dd17b-4130-48e6-b6de-ce025db69362
[AN-AUT] [CU-AR] Successful login to parallel account outside working hours,"Windows - Casos, Windows Login, Arcor",Custom Rule,EVENT,USER,true,"Dispatch New Event, Email to gsimyc@arcor.com, gsi_infraestructura@arcor.com, hdaquila@base4sec.com",2022-01-04T16:37:20.224Z,2022-03-22T14:11:57.448Z,147419,2dd6a3ec-9696-4d3a-abcc-d9b1950564bb
[AN-AUT] [CU-AR] Successful login to parallel account within working hours - Arcor Reporte,"Windows - Casos, Windows Login, Arcor",Custom Rule,EVENT,USER,true,"Dispatch New Event, Email to gsimyc@arcor.com, gsi_infraestructura@arcor.com, hdaquila@base4sec.com",2022-01-04T16:42:07.714Z,2022-03-11T15:32:59.138Z,147420,f7cff869-1b3d-41cb-bb29-f7ee62020cb6
[AP-EX-CSI] CobaltStrike Process Patterns has been detected,"Produccion, Tenaris, Windows - Casos, Arcor, Fravega, Pluspetrol, Randstad, San Cristobal, Superveille, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2022-01-11T19:12:00.527Z,2022-02-24T16:23:19.768Z,147425,fdbf0adc-e160-4280-a3d0-aca120b28b5b
[CU-SU] Service account was locked out,,Custom Rule,EVENT,USER,true,"Email to Seg.Inf.Monitoreoyrespuestaaincidentes@supervielle.com.ar, SeginfInfra@supervielle.com.ar",2022-01-12T14:46:50.395Z,2022-01-12T14:51:32.446Z,147426,d0c68e5e-e14e-4cca-a8a9-df91390869f8
BB:FP: Lateral Movement T1072 Software Deployment Tools - Frávega #29851 COND2,,Custom Rule,EVENT,USER,true,,2022-01-17T20:09:43.817Z,2022-03-17T19:27:31.117Z,147433,5b081c12-0b5c-48bb-ba7a-7d40b6efb860
[AP-EX-CSI] Meterpreter or Cobalt Strike Getsystem has been detected,"Tenaris, Arcor, Fravega, Pluspetrol, Randstad, San Cristobal, Superveille, Techint",Custom Rule,EVENT,USER,false,Dispatch New Event,2022-01-18T18:19:52.942Z,2022-02-24T16:23:20.486Z,147437,52797b18-83c1-41ca-a18d-f205035dbeb9
[AN-NET-IOS] Cisco IOS - User blocked has been detected,"Produccion, Cisco IOS, Pluspetrol",Custom Rule,EVENT,USER,false,Dispatch New Event,2022-01-21T16:02:31.443Z,2022-02-09T15:55:29.298Z,147438,294dfbe6-58de-445c-bdb8-13123fff570a
[AN-NET-IOS] Cisco IOS - System Password Change has been detected,"Produccion, Cisco IOS, Pluspetrol",Custom Rule,EVENT,USER,false,Dispatch New Event,2022-01-21T16:09:58.367Z,2022-02-09T15:55:30.353Z,147439,9c401d23-cf9b-49ba-be1c-79b9044eaa9c
_Availability(Reporte): Log source has stopped sending events,"Produccion, Availability, ALL, San Cristobal",Custom Rule,EVENT,USER,true,,2022-01-21T19:12:15.032Z,2022-01-25T14:54:33.021Z,147443,53fbd86e-c483-47f3-9cbd-c08a35351c99
[AN-AUT] Cisco ISE Multiple login failures from default accounts,"Testing, Cisco ISE, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2022-01-25T18:12:54.124Z,2022-02-10T17:20:54.161Z,147449,59487abd-187e-409b-9ca4-80ec03aad1ff
[TEST] Anomaly Checkpoint Sede Tenaris,"Anomaly, Testing",Anomaly Detection Rule,ANOMALY,USER,false,"Dispatch New Event, Email to hdaquila@base4sec.com",2022-01-26T16:50:44.241Z,2022-03-17T17:31:24.114Z,147452,b8ee38de-1d5c-4123-8c64-a2c5d91a8bfb
[TEST] Anomaly Checkpoint Syslog Pluspetrol,"Anomaly, Testing, Pluspetrol",Anomaly Detection Rule,ANOMALY,USER,false,"Dispatch New Event, Email to hdaquila@base4sec.com",2022-01-26T16:57:53.972Z,2022-03-17T17:30:35.803Z,147454,92ba2043-46dc-4cc2-9a1b-e58d79e08643
